hotel,star,review,real_date
전주 산정동 짬,10.0,감사합니다,20230410
전주 산정동 짬,10.0,좋아요 항상,20230409
전주 산정동 짬,8.0,좋았습니다   ,20230408
전주 산정동 짬,8.0,가성비 좋았구요 넷플릭스가 로그인이 안되서 좀 아쉬웠어요 그거 빼고는 좋네용 깔끔해요,20230403
전주 산정동 짬,10.0,세면대없는거 빼면 점,20230402
전주 산정동 짬,10.0,방이넓고 좋아요    굿굿,20230327
전주 산정동 짬,6.0,방에들어가니 화장실에 화장지랑 화장실 휴지통에 없어서 불편했습니다 방은 넓직히니 좋은데 간날은 방도 추웠고 불편한게 한두가지가 아니였습니다,20230326
전주 산정동 짬,10.0,갠차늠 근데,20230326
전주 산정동 짬,10.0,깨끗하고 편안한 숙소,20230325
전주 산정동 짬,10.0,방 깔끔해용 짱좋아용,20230322
전주 산정동 짬,8.0,좋습니다 ,20230319
전주 산정동 짬,8.0,방은 진짜 넓었고 방에 충전기가 없어서 내려갔는데 친절히 충전기주셨습니다 방도 따뜻했고 티비도 좋았고 다만 세면대가 있었으면 더 좋았을텐데 생각했습니다 편히 쉬다갑니다 위치도 너무 좋았습니다,20230318
전주 산정동 짬,10.0,피톤치드향이 아주 좋았습니다,20230313
전주 산정동 짬,8.0,프로 아쉽다   ,20230312
전주 산정동 짬,8.0,시설도 새거라서 너무 좋고 깨끗했는데 한가지 아쉬운 점이 있었어요  세면대가 없더라구요       ,20230312
전주 산정동 짬,6.0,방에들어가니 넓직하고 괜찮았습니다 다만 세면대가 없는방이라 살짝 불편하긴 했습니다 편안히 쉬다갑니다,20230312
전주 산정동 짬,10.0,감사합니다,20230311
전주 산정동 짬,10.0,한번씩 가는곳이라 좋아요,20230306
전주 산정동 짬,10.0,대실하기 딱좋았어요 가격도 저렴하고,20230306
전주 산정동 짬,10.0,잘쉬다가요,20230228
전주 산정동 짬,10.0,깔끔해서 좋았습니다,20230227
전주 산정동 짬,8.0,새로 지어진 곳이랑 진짜 깔끔하고 좋았어요 방 크기도 넓었고 빛도 잘 들어왔어요 근데 다만 아쉬운 점은 세면대가 없었다는 거에요 ,20230227
전주 산정동 짬,10.0,감사합니다,20230223
전주 산정동 짬,8.0,좋습니다   ,20230220
전주 산정동 짬,10.0,감사합니다,20230216
전주 산정동 짬,10.0,감사합니다,20230216
전주 산정동 짬,10.0,되게 좋던뎅 ,20230213
전주 산정동 짬,4.0,변기 물 안내려가고  별로였습니다 ,20230213
전주 산정동 짬,10.0,만족했어용,20230213
전주 산정동 짬,2.0,리뷰 안쓰는 남자들이 리뷰 쓰게 만드는 곳들어갔을 때 담배 냄새 심함 특히 화장실배정받은 방안 의자가 아무것도 없어서 여성분들 화장하거나 머리 말릴때 서서해야함처음 들어가는데 바닥에 털있음면도크림 같은거 없음연박인데 일회용품 및 수건이랑 물 채워달라니까청소중인 사람한테 가서 받으라고 함근데 청소중인 사람이 없음 그래서 일회용품 수건 물 채워달라 하고 나갔다가 늦게 들어왔는데일회용품 없어서 양치 못함 다음날 모텔 전화로 달라고 하니까엘레베이터로 올려준다는데보통 문앞에 놔주지않아요  옷 입고 그거 받으러 가야함 근데 없어서 다시 프론트 갔더니 짜증부림짬더보기,20230212
전주 산정동 짬,10.0,잘 쉬다가요,20230206
전주 산정동 짬,10.0,가격대비 좋았어요,20230205
전주 산정동 짬,8.0,괜찮았어용,20230202
전주 산정동 짬,10.0,좋았습니다,20230202
전주 산정동 짬,4.0,몇달전에 와보고 퇴실도 늦고 좋았어서 다시 재방문 했습니다   그런데 너무 실망스러워요   처음 입실해서 바닥에 머리카락과 발에 뭐가 자꾸 붙어서 방 교체 요청해서 바꿨습니다   바뀐 방은 좀 깨끗하겠지 하고 갔는데 똑같더군요   머리카락   먼지뭉탱이      베게엔 얼룩      리모델링이라 바닥에 무슨 자국   있는건 이해합니다   근데 청소는 좀 다른문제아닌가요   그냥 오늘 하루만 참자 하고서 있었어요 근데 아무리 오픈특가라해도 세면대가 없다 이런거는 공지글에 써있어야하는거 아닌가요  세면대 자리에있는 수도꼭지에서는 쌀뜻물처럼 뽀얀물이 나오더군요 찝찝해서 사용하지 않았구요   얼마 차이 나지않는 금액으로 불편함을 느끼고싶진않아요   이 방은 호입니다       다음날 아침 수건을 다 쓰고 보니 남이 쓰던 용품들   이 수건밑에 있네요   수건 놓으실때 체크를 안하신건지     불만이었던게 쌓여있는데 또 이런걸 보니 기분이 안좋았어요      베게 얼룩입니다  더보기,20230130
전주 산정동 짬,10.0,두번째 이용해요 ,20230130
전주 산정동 짬,10.0,깔끔해요  ,20230130
전주 산정동 짬,10.0,따뜻하규 깨끗해서 좋아요     그리규 혹시 회색 여우 그러져있는 하얀색티있으면 연락부탁드려요     호에 묵었습니다아 ,20230130
전주 산정동 짬,10.0,번째 방문해요 ,20230127
전주 산정동 짬,10.0,방개잡아서 잘쉬다가네요 굿굿,20230126
전주 산정동 짬,10.0,가격도 저렴하고 잘쉬다갔습니다   ,20230126
전주 산정동 짬,10.0,벌써 두번째 이용해요 좋아요,20230124
전주 산정동 짬,10.0,가성비 너무 좋아용,20230123
전주 산정동 짬,10.0,이용하기 편했어요 ,20230116
전주 산정동 짬,10.0,잘 쉬다 갑니당 ,20230116
전주 산정동 짬,10.0,푹 쉬다 갑니다 ,20230115
전주 산정동 짬,6.0,불이 살짝 아쉬웟어용,20230114
전주 산정동 짬,8.0,세면대가 없어서 불편하긴 했어요 불을 다 켜도 어두워서 답답했구요 하지만 리모델링 한만큼 새거라서 깨끗한 느낌 있고 깨끗했어요 또 방문할 예정이에요더보기,20230113
전주 산정동 짬,8.0,디자인이 깔끔해요,20230113
전주 산정동 짬,10.0,새로 리모델링했는데 좋네요 가격 저렴하고방이 넓어요 ,20230111
전주 산정동 짬,10.0,갈때마다 항상좋아요,20230109
전주 산정동 짬,10.0,굿 좋아요,20230107
전주 산정동 짬,10.0,좋아요     ,20230106
전주 산정동 짬,10.0,아주 조아요,20230104
전주 산정동 짬,10.0,회장실바닥도 따뜻하고 넓고 편히 쉬다갑니다 ,20230102
전주 산정동 짬,8.0,너무추운 날씨였는데도 엄청 따뜻했어여  방도넓구 쾌적했지만 아쉬운건 세면대가 없어서 불편했음요 ,20230101
전주 산정동 짬,8.0,침구가 깨끗하고 방이 넓어서 좋아요,20221230
전주 산정동 짬,2.0,모텔중에 최악  세면대도 없고 세수대야가 왠말  리모델링도 하다만거 같은  방은 큰대 엄청 춥고 전기매트도 선이 짧아 간신히 꽂아 겨우 따뜻했음  뜨거운물은 잘 나오고 수압도 괜찮았음  첨엔 묘르고 갔지만 두번은 젍대 안감,20221229
전주 산정동 짬,10.0,깔끔하고 비즈니스 호텔같은느낌좋네요따뜻하고 침구도포근하고   전주자주오는데 가격은저렴하고 방도넓고 담배냄새안나고 깨끗하고 깔끔해서 여기만옵니다사진이랑 똑같아요 욕실에 수도꼭지 두개있던데 세탁기있으면 더금상첨화일듯해요 항상잘묵고갑니다,20221228
전주 산정동 짬,8.0,깔금하고 좋아요   ,20221228
전주 산정동 짬,8.0,리모델링해서 깨끗하고좋앗어요근데 욕실문손잡이 갑자기떨어져서 발등상처날뻔햇어요 ,20221227
전주 한옥마을풍남주택펜션,10.0,주인분께서 굉장히 친절하세여   다음날 짐맡겨주셔서 편하게 돌아다녔습니다 ,20230514
전주 한옥마을풍남주택펜션,10.0,다음에 또 이용하고싶을정도예요친절하시고 깨끗해요,20230424
전주 한옥마을풍남주택펜션,10.0,숙소깔끔하고 조용해서좋았어요   한옥마을안에있어 구경하고 편하게 쉬었어요 커피머신도있어 아침에 여유있게 커피한잔하면서 잘쉬다왔습니다,20230424
전주 한옥마을풍남주택펜션,10.0,호실 사용 했는데 화장실이 좁은 단점이 있었지만 그것 말고는 방 온도도 좋았고 다른 방들이랑 떨어져있어서 좋았어요      방 바로앞에 조식 먹을 수 있는 주방이 있어서 엄청 편리 했던 것 같아요 조식 먹을려고 그릇 꺼내다 보니까 상비약이랑 충전기 등등 투숙객들을 생각하는 느낌이 들었어서 친구랑 둘다 사장님 센스 만점이라고 생각 했네용     다음 여행때도 방문 하겠습니다      사장님 행복하세요 더보기,20230326
전주 한옥마을풍남주택펜션,10.0,너무 좋았어요   퇴실 후 짐보관도 해주셔서 편하게 여랭 했네용 ,20230215
전주 한옥마을풍남주택펜션,10.0,사장님이 정말 친절하시고 무료 조식도 너무 잘 먹었습니다     한옥 특성상 조금 춥고 방음이 완벽하지는 않지만 정말 따뜻한 난방에 다 괜찮았어요     다음에도 오고싶어요,20230116
전주 한옥마을풍남주택펜션,10.0,너무 친절하시고 잘 해주셨오요 강추합니다,20230107
전주 한옥마을풍남주택펜션,10.0,굳굳굳굳굳,20221222
전주 한옥마을풍남주택펜션,10.0,조용하고 따뜻하게 잘보내고 갑니다좋은 추억 만들어 주셔서 감사합니다,20221212
전주 한옥마을풍남주택펜션,10.0,한옥마을 안에 있어요   깔끔  아늑하고 조식서비스까지 있어 좋아요  무엇보다 갬성이 넘쳐나네요이뻐용,20220808
전주 한옥마을풍남주택펜션,10.0,사장님 친절하시고 사진과 똑같이 마당도 예쁘고 조용하고 방컨디션도 매우매우 만족스러운 여행이었습니다 ,20220718
전주 한옥마을풍남주택펜션,10.0,깨끗하고 조용해서 좋았어요      ,20220716
전주 한옥마을풍남주택펜션,10.0,접근성 전주 한옥마을에서 숙박은 처음이었고편하고 시설 좋은 호텔에 묵을 지    이색적으로 한옥에서 묵을 지 정말 고민이 많았는데요  풍남주택에서의 하루는 너무나 좋았어요  한옥마을 이곳 저곳 다니기엔 위치 최고였구용마당도 잘 꾸며놓으셔서 사진찍기에도 최고  객실도 깨끗하고 화장실도 안에 개별적으로 있어서 불편하지 않았답니당이불은 조금 얇아서 푹신한 느낌은 부족했고에어컨도 빵빵해서 여름에도 지내기에 불편하진 않았어요  가을쯤에 재방문해도 좋을 것 같습니당   더보기,20220608
전주 한옥마을풍남주택펜션,10.0,사장님 너무 친절하세요,20220525
전주 한옥마을풍남주택펜션,10.0,분위기쩔요,20220501
전주 한옥마을풍남주택펜션,10.0,마당이 너무 이뻐서 예약하게되었는데 모든것이 만족스러웠습니다사장님도 친절하시고 곳곳에 사장님 손길과 정성이 가득가득 담겨있는걸 느낄수있었어요마당에 준비된 태이블에서 저녁과 아침에 토스트랑 커피로 시간보낸게 너무 기억에 남네요커피도 너무 맛있어요 따로 까페이용 안해도 될만큼      기분좋게 잘 지내다갑니다  더보기,20220424
전주 한옥마을풍남주택펜션,10.0,혼자가는 여행 좋은 기억입니다   방이 아담하니 좋았네요,20220320
전주 한옥마을숙박한옥미담펜션,10.0,깨끗하고 친절해여,20230601
전주 한옥마을숙박한옥미담펜션,10.0,한옥마을이랑 떨어져있지도 않고다른곳보다 조용하고 왱이국밥   전주난장가까워서 너무 좋았구요 농협건물에 주차자리 맡아주셔서 편했어요사장님 너무너무 친절하셔서 전주가게되면여기만 가기로 했어요        리뷰에사장님 칭찬이 많아서 뭐얼마나 친절하시길래했는데 진짜 너무친절하셔서 전주에서편하게 좋은기억 가지고 왔어요    강추합니다더보기,20230516
전주 산정동 호텔 카누(HOTEL KANU),10.0,직원분들도 친절하구 객실도 깨끗했어요,20201025
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋았어요 영화제 잘보다 갑니다,20230430
전주 산정동 호텔 카누(HOTEL KANU),10.0,시간 대실 너무 좋았어요,20230224
전주 산정동 호텔 카누(HOTEL KANU),8.0,적당히 만족합니다,20230124
전주 산정동 호텔 카누(HOTEL KANU),10.0,서비스가 좋고 간단하게 묵기에 좋았습니다,20221004
전주 산정동 호텔 카누(HOTEL KANU),10.0,깔끔하고 좋아요,20220926
전주 산정동 호텔 카누(HOTEL KANU),10.0,친절하고 깨끗하고 좋아요,20220924
전주 산정동 호텔 카누(HOTEL KANU),10.0,일이 생겨서 하루 더 이용합니다오늘도 다 깨끗하네요,20220917
전주 산정동 호텔 카누(HOTEL KANU),10.0,너무 좋았어요   주차장도 넓고  객실도 청결해서  더 좋았던것 같아요냉장고도 깨끗하고  시원하고 욕실이  안비춰서 이용이 편했어요,20220917
전주 산정동 호텔 카누(HOTEL KANU),8.0,좋습니다   ,20220910
전주 산정동 호텔 카누(HOTEL KANU),10.0,가성비대비 깔끔하고 좋아요,20220905
전주 산정동 호텔 카누(HOTEL KANU),4.0,        ,20220603
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋았습니다,20220413
전주 산정동 호텔 카누(HOTEL KANU),10.0,깔끔합니다,20220123
전주 산정동 호텔 카누(HOTEL KANU),10.0,너무좋아요,20211225
전주 산정동 호텔 카누(HOTEL KANU),4.0,깊게생각해보고 가야할듯요,20211211
전주 산정동 호텔 카누(HOTEL KANU),10.0,잘쉬다갑니다,20211207
전주 산정동 호텔 카누(HOTEL KANU),10.0,잘쉬다갑니다,20211204
전주 산정동 호텔 카누(HOTEL KANU),10.0,잘쉬다갑니다,20211204
전주 산정동 호텔 카누(HOTEL KANU),2.0,저는 별로였어요,20211128
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋아요오     ,20210809
전주 산정동 호텔 카누(HOTEL KANU),10.0,깨끗하고 아늑하고 좋아요 ,20210605
전주 산정동 호텔 카누(HOTEL KANU),8.0,잘 쉬다 갑니다,20210417
전주 산정동 호텔 카누(HOTEL KANU),10.0,항상 전주들르면 방문하는 곳입니다깔끔하고 편안해요,20210411
전주 산정동 호텔 카누(HOTEL KANU),2.0,후기에 신축이라고 해서 왔는데 담배쩐내 베어있고 수건에 락스냄새도 아닌 못맡아본 독한 화학물질 냄새남       퇴실시간 분 전부터 전화  다신안감,20210411
전주 산정동 호텔 카누(HOTEL KANU),10.0,깨긋하고 좋습니다,20210410
전주 산정동 호텔 카누(HOTEL KANU),10.0,나쁘지않아요,20210404
전주 산정동 호텔 카누(HOTEL KANU),8.0,좋았어요 ,20210305
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋았습니당,20210304
전주 산정동 호텔 카누(HOTEL KANU),6.0,객실 화장실 정말 깔끔하고 냄새도 안나고요   난방도 따뜻하게 틀어주세요 정말 편하게 묵었습니다   다만 연박을 해도 방을 비워야 한다는 문구를 못봤네요     방콕하기에는 별로에요,20210303
전주 산정동 호텔 카누(HOTEL KANU),2.0,불친절하다 기분나쁨카운터 젊은남자  전주에  시작이기분나쁨,20210302
전주 산정동 호텔 카누(HOTEL KANU),10.0, 진작여기로 올껄 ,20210220
전주 산정동 호텔 카누(HOTEL KANU),10.0,잘 쉬고 갑니다,20210203
전주 산정동 호텔 카누(HOTEL KANU),10.0,깔끔합니다 ,20201218
전주 산정동 호텔 카누(HOTEL KANU),10.0,조하용     ,20201212
전주 산정동 호텔 카누(HOTEL KANU),10.0,매우깔끔하고 좋았습니다,20201207
전주 산정동 호텔 카누(HOTEL KANU),10.0,객실도 깔끔하고 편하게 쉬었가 갑니당,20201120
전주 산정동 호텔 카누(HOTEL KANU),8.0,조아여어어,20200911
전주 산정동 호텔 카누(HOTEL KANU),10.0,조아여영,20200911
전주 산정동 호텔 카누(HOTEL KANU),10.0,너무 좋아요,20200908
전주 산정동 호텔 카누(HOTEL KANU),10.0,이용하기에 편했습니다,20200905
전주 산정동 호텔 카누(HOTEL KANU),6.0, 보는데 계속 튕겼  어요 ,20200901
전주 산정동 호텔 카누(HOTEL KANU),10.0,깔끔해요  다른 곳은 베게 불편한곳 많은데여기는 베게도 낮아서 편안했어요      꿀잠자고 왔네요,20200820
전주 산정동 호텔 카누(HOTEL KANU),6.0,뭐 그냥저냥,20200811
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋아요 추천합니다 감사합니다,20200802
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋았어요 ,20200724
전주 산정동 호텔 카누(HOTEL KANU),6.0,이동네 청소상태 왜이러냐 진짜 매일 옮겨야되네,20200710
전주 산정동 호텔 카누(HOTEL KANU),8.0,잘있다갑니다,20200709
전주 산정동 호텔 카누(HOTEL KANU),10.0,만족합니다,20200701
전주 산정동 호텔 카누(HOTEL KANU),10.0,잘 머물가 갑니당 ,20200629
전주 산정동 호텔 카누(HOTEL KANU),8.0,괜찮았어요,20200628
전주 산정동 호텔 카누(HOTEL KANU),10.0,넷플릭스 잘 봤습니다,20200620
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋았습니다 ,20200620
전주 산정동 호텔 카누(HOTEL KANU),10.0,좋았어요 ,20200619
전주 산정동 호텔 카누(HOTEL KANU),10.0,친절하고 좋았슴니다 ,20200614
전주 산정동 호텔 카누(HOTEL KANU),10.0,전주에 박일여행동안 잘 쉬다 갑니다 ,20200611
전주 산정동 호텔 카누(HOTEL KANU),10.0,조용하게있을수있고  무난하게쉴수있어좋아요,20200606
전주 시그니처 호텔,10.0,새집 냄새가 아직 빠지지 않아서 약간 환기가 필요하긴 하지만 깨끗하고 전주역과 가깝고 전망도 좋습니다   강추 ,20230603
전주 시그니처 호텔,8.0,저번주에 이어 이번주 평일도 박일 다시 머물렀습니다   저번주엔 깨끗이 잘 정리해주셨는데 이번주엔 일째에 정리해달라고 했는데도 불구하고 오후 시까지 정리가 되어있지 않아 수건과 쓰레기정리만 해달라고 부탁하였습니다 ,20230603
전주 시그니처 호텔,10.0,전주역에서 아주 가깝고 버스도 많이다녀 뚜벅이들에게 최고의 숙소입니다신축이라 그런지 물품들도 깔끔하고 스타일러도 있어 좋습니다,20230603
전주 시그니처 호텔,10.0,너무 좋았어요 ,20230602
전주 시그니처 호텔,10.0,너무 깨끗하고 좋았어요,20230602
전주 시그니처 호텔,10.0,준공한지 얼마되지 않아서 전체적으로 깨끗하고 좋았습니다   호텔이지만 전자렌지   세탁기   인덕션이 있는데 우린 사용할일이 없었는데   스타일러는 잘 이용했네요  한옥마을과는 거리가 좀 떨어져 있는점외에는 괜찮았습니다,20230601
전주 시그니처 호텔,10.0,부모님이 예약해드렸는데 깔끔하고 좋았어요,20230601
전주 시그니처 호텔,10.0,사진대로 너무 깨끗하고 스타일러가 있어서 좋았어요식기류가 없어서 인덕션이 왜있는건지 의문이지만 깨끗해서 좋았고다만 한옥마을이랑 거리가 멀어서 아쉬웠어요,20230601
전주 시그니처 호텔,10.0,아이데리고 갈만한곳 찾다가 조식도 있고해서 여기로 정했는데   너무 깔끔하고 좋았습니다  덕분에 잘쉬었습니다 ,20230601
전주 시그니처 호텔,10.0,전망좋고 깨끗해요   주차도 편하게 할수있어요,20230601
전주 시그니처 호텔,10.0,나름 괜찮았습니다 ,20230601
전주 시그니처 호텔,10.0,깔끔하고 좋았어요,20230601
전주 시그니처 호텔,10.0,매주가는곳인데 가성비너무좋네요 ,20230601
전주 시그니처 호텔,8.0,일단 객실 들어갔을때 바닥이랑 아래쪽 머리카락이 많았습니다   그리고 주차장이용이 좀 불편했고 엘레베이터를 기다리는데 한참걸렸어요  가격대비 잠 자는곳으로는 만족했습니다 ,20230601
전주 시그니처 호텔,10.0,깨끗하고 여러날 묶기  좋습니다,20230527
전주 시그니처 호텔,8.0,언제나 갈때마다 예약하는 숙소라 또예약했어요  가성비굿굿   ,20230523
전주 시그니처 호텔,6.0,적당한 비지니스호텔  수준,20230522
전주 시그니처 호텔,10.0,전체적으로 만족합니다   데스크에 사람이 부족한지 수건 부탁드렸는데 가져가라고 한건 좀 그렇네요   ,20230521
전주 시그니처 호텔,6.0,엘베 타기 힘들어여,20230515
전주 시그니처 호텔,10.0,두번째 머문 숙소인데 항상 깨끗하구 시설도 좋아서 앞으로 이용할려구요  ,20230513
전주 시그니처 호텔,10.0,너무 깨끗하고 좋았어요,20230512
전주 시그니처 호텔,8.0,직원분들 친절하고 객실 깨끗했으나 저녁 늦게 주차 자리 없어서 주차하기 힘들었고 엘베가 엄청 밀리고 느리네요,20230508
전주 시그니처 호텔,8.0,조식이 너무맛있는 곳이에요 또갈게용,20230507
전주 시그니처 호텔,8.0,대체로 만족하나 디테일이 부족,20230506
전주 시그니처 호텔,10.0,직원분들이 친절해서 좋았습니다그리고 매우 조용했네요잘 쉬었고 재이용 의사 만땅입니다다만 입구 층이 공사중이라 엘리베이터기다릴때 먼지가 조금 불쾌했습니다더보기,20230506
전주 시그니처 호텔,10.0,전주역과도 매우가깝고깨끗하고시설도좋았어요,20230505
전주 시그니처 호텔,10.0,친절하구 좋았어요,20230430
전주 시그니처 호텔,10.0,깨끗하고 하고 친절해서 편안히 쉬고 갑니다,20230423
전주 시그니처 호텔,10.0,치킨서비스까지 완벽했습니다,20230423
전주 시그니처 호텔,8.0,전주역 바로앞에 있어서 접근성 최고구요밤늦게 체크인했는데 친절하게 도와주셨어요다만 침대에 먼지가 좀 많았는지 목이 자꾸 막혔어요조식은 가성비가 좀 떨어지긴하네요,20230419
전주 시그니처 호텔,10.0,너무 좋았고 밖에 풍경이 산이여서 저는 개인적으로 좋았어요다음에도 이용하겠습니다     그리고 전주역이랑 도보 분도 안걸려서 편했습니다,20230419
전주 시그니처 호텔,10.0,잘 쉬고 갑니다   역이랑 정말 가까워요,20230415
전주 시그니처 호텔,8.0,감사합니다,20230411
전주 시그니처 호텔,8.0,감사합니다,20230411
전주 시그니처 호텔,2.0,가격대비 최하위 입니다 ,20230410
전주 시그니처 호텔,10.0,신축이라 깨끗하고 시설도 좋고 무엇보다 화장실 욕조가 넓고 커서 좋았어요,20230410
전주 시그니처 호텔,8.0,엘리베이터가     정말      층에 편의점 가려고 해도 망설여질 정도       층부터층까지 층마다 다 서는데 공간은 작고   사람은 계속 만차       번은 기다리다 결국에 계단이용하고 구두신고 층을 내려가는데 정말 불편했어요   프론트도  이용하려면 층을 거쳐야되는데   엘리베이터 때문에 한숨나오는 ,20230409
전주 시그니처 호텔,10.0,      ,20230408
전주 시그니처 호텔,10.0,주차공간이 넓어 주차가 편합니다   조식이 맛있습니다   방은 일반 오피스텔 원룸 느낌   인데 깔끔하고 컨디션이 좋네요   다만 수건이랑 이불에서 머리카락이 몇가닥 보였어요     가성비로 잘 쉬어갑니다 ,20230407
전주 시그니처 호텔,10.0,깨끗하고 전체적으로 좋았습니다  하지만 침대가 싱글이라 아쉬웠어요     ,20230403
전주 시그니처 호텔,8.0,엘리베이터가 심각하게 느리고 두개만 있어서 사람들이 몰리는 시간대에 엘리베이터를 몇대나 보냈는지 모르겠어요 ,20230327
전주 시그니처 호텔,8.0,깨끗하고 위치도좋은데 엘리베이터 심각합니다   이렇게 엘리베이터를 웨이팅해서 타는거 첨이네요     체크아웃시간뿐 아니라 저녁 시간에도 엘베 웨이팅 엄청납니다   엘리베이터 두대를 층별로 나눠서 운행하셔야할듯 합니다   다른건 좋았어요,20230326
전주 시그니처 호텔,10.0,방 넓고 청결하고 뷰 시원     침대 푹신다만 엘레베이터 대기시간이 너무 길어서 그것만 개선해주면 좋겠어요  ,20230326
전주 시그니처 호텔,10.0,친절하게 잘 설명 해줬고 시설도 좋았으며 교통이 편했어요,20230322
전주 시그니처 호텔,10.0,깨끗하고 침대도 너무 편했습니다,20230320
전주 시그니처 호텔,10.0,시설이 깨끗하고 주차 편리침대도 붙여서 사용 가능단점은 방음이 안 됨,20230320
전주 시그니처 호텔,10.0,깨끗하거 좋았어용,20230317
전주 시그니처 호텔,10.0,숙소도깔끔하고 역도가깝고 직원분들도친절하셨습니다조식도 맛있게 잘먹고쉬었네요,20230316
전주 시그니처 호텔,6.0,서비스 측면 친절도는 나쁘지는 않지만 좋지도 않네요  주변 관공지는 차로 웬만한 곳은     분거리라 편의점도카페도 층에 있어서 좋았습니다  방음 부분이 좋지않았어요   다른방에서 문 닫는 소리충격때문인지 잘 모르겠지만 문을 세게 쾅쾅 닫는게 아닌데 마치 다른 방 사람이 내 방 문을 땡기는 소리가나서 소리에 민감한 저로서는 좋지 않았습니다  현관센서도 침실베드와 가까운 거리는 아닌데 새벽에 발   이불 움직이니까 센서가예민한건지 자주 켜지더라고요   화장실 샤워부분도변기랑 가깝고 가림막 아무것도 없어서 조심히 씻는다해도 변기에 다 물 튀고 바닥에도 문 다 튀고시설쪽으로 보완을 많이 해야할 점이 보이더라고요  여행목적이든 출장이든 안락하게 쉬었다 가는 곳인데새 건물이라서 시설이 깨끗했던 부분말고는 크게 와 닿았던 부분은 없었네요   청소하는 여사님들도 편하게 옷 입으셔서 청소하시는데 그 분들에게도 근무복을 드려서 누군가 보든지 안 보든지 입고 일하시는게 호텔이미지도 좋고 여사님들의 마음가짐도 다르지 않을까 싶습니다   사소한 차이가 나중에는크게 되더라고요   다른 내방 손님에게는 좋은 기억  편안하게 쉴 수있는 호텔이 되었으면 합니다  더보기,20230314
전주 시그니처 호텔,10.0,프론트 직원 친절해요 ,20230305
전주 시그니처 호텔,10.0,새로생겨서 깨끗하고 조식도 맛있었습니다   단점은 슬리퍼   가운 등 물품들이 조금 부족하다는거랑 자는데 현관 센서 때문에 불이 계속 켜졌다는거 정도   그래도 만족스러웠습니다,20230302
전주 시그니처 호텔,10.0,깨끗하고 없는게 없고 딱이 단점이 없어요   스타일러도 아주 잘썼어요   특히 침대가 꿀렁거리지 않아서 정말 좋았습니다 ,20230228
전주 시그니처 호텔,8.0,전체적으로 만족했고 조식도 굉장히 맛있게 먹었숩니다전주역 앞이라 위치 베스트구요아쉬운점은 방이 온돌을 최고로 올려도 따뜻하지가 않도라구요 감기걸리는 줄 알았어요,20230228
전주 시그니처 호텔,10.0,전주역 바로 앞에 있고   신설호텔이라 해서 선택했는데     객실도 깨끗하고 접근성도 좋아서 잘 이용했네요     ,20230224
전주 시그니처 호텔,10.0,호텔이 아주좋았어요 침대가 마이 푹신했구요 조식도 존맛이에요 숙소에 배치되어 있는 커피도 맛있었는데 오픈기념으로 커피도 선물 받았습니다 다음에 가면 또 갈꺼 같아요 직원 분들도 친절하고 좋은 추억 쌓고 갑니다 ,20230223
전주 시그니처 호텔,10.0,새로 오픈한 호텔이라더니 청결도 부분 만점이구요직원분들도 친절하셨어요그런데 객실이 너무 텅텅 빈 느낌이었어요슬리퍼 정도 하나 준비해주시면 좋을 것 같아요스타일러 있는 점이 참 좋았어요 잘 사용했습니다  조식이 맛있다고해서 가장 기대했는데 기대가 너무 컸던 모양인지 그저 그랬어요 특히 간장새우가 간장에 하나도 절여져있지 않았던 건 좀 속상했어요근데 불고기가 서울 성급 호텔에 나오는 불고기보다 고기 질도 그렇게 맛도 최고였어요다음에 전주 여행오면 저희는 또 갈 것 같아요    커피 선물 감사합니다더보기,20230223
전주 시그니처 호텔,10.0,깔끔하고 조식도 맛있었어요 ,20230220
전주 시그니처 호텔,10.0,신축 건물이라 깨끗하고 좋았습니다 최대 인원까지 예약 가격으로 이용할 수 있었고 침구 필요 시 추가 결재만하면 편하게 잘 수 있었습니다   단   바닥에서 잘때 보일러 소리  주전자 끊는 소리  가 귀에 들리는게 개선이 필요할 듯 합니다   침대도 편하고 화장실도 깨끗해서 다시 이용하고 싶네요,20230219
전주 시그니처 호텔,10.0,식사도 좋규 갈때마다 이용해요 ,20230219
전주 시그니처 호텔,10.0,괜찮습니다 ,20230218
전주 시그니처 호텔,10.0,그럭저럭 잘만합니다,20230218
전주 시그니처 호텔,10.0,조식은 괜찮았는데 룸컨디션이 먼지가 너무 많았어요 ,20230216
전주 시그니처 호텔,8.0,수건수가 개쯤 더 있음 좋겠다는  생각이 들었어요깨끗하고  좋았어요,20230215
전주 시그니처 호텔,10.0,완전만족스러웠어요  방도 따뜻하고 시설도좋고조식도 훌륭하고전주 가족여행 가면 다음에도 갈거같아요,20230214
전주 시그니처 호텔,10.0,역에서 가깝고 호텔룸도  깨끗하고 만족해요  재방문의사    예요    편히 쉬었다가요       ,20230214
전주 시그니처 호텔,2.0,화장실 너무 불편해요,20230213
