hotel,star,review,date,real_date
전주 호텔 아라리,5,터미널과접근성도좋고새로생긴지얼마안되어 시설쾌적하고 좋습니다,2023.05.15,2023.05.15
전주 호텔 아라리,5,아주 친절하고 깔끔하고 좋습니당,2023.05.12,2023.05.12
전주 호텔 아라리,5,깨끗하고 조식까지 완벽합니다,2023.05.11,2023.05.11
전주 호텔 아라리,5,처음 묵는데 깔끔하고 좋습니다,2023.05.11,2023.05.11
전주 호텔 아라리,5,침대 침구류 대박이에요 체크인/아웃할때 계셨던 프론트 남/여 직원 두 분다 친절했어요,2023.05.11,2023.05.11
전주 호텔 아라리,5,오픈했다고 해서 원래 있던 숙소를 새로 리뉴얼한 줄 알았는데 새건물이었어요! 깔끔하고 직원분들도 친절하시고 주차장도 넓었습니다. 재방문 의사있어요!!,2023.05.10,2023.05.10
전주 호텔 아라리,5,너무 좋아요,2023.05.10,2023.05.10
전주 호텔 아라리,5,친절하고 깨끟하니 좋았습니다.,2023.05.08,2023.05.08
전주 호텔 아라리,5,깨끗하고 좋아요.친절합니다.,2023.05.08,2023.05.08
전주 호텔 아라리,4,"9시정도에 늦게 입실했는데 별도 주차장이 있어서 편하게 주차할수 있었어요객실도 깔끔하고 면도기 어메니티가 교체가 안되어 있어서 다시 받으러 가야했지만조식도 토스트와 과일,  시리얼로 맛있었고 전반적으로 매우 만족합니다!다시 전주에 온다면 또 이용할것같아요^^더보기",2023.05.08,2023.05.08
전주 호텔 아라리,5,너무 깨끗하고 친절 하시고 다음에도 전주 방문시 여기를 다시 이용하고 싶어욤.,2023.05.08,2023.05.08
전주 호텔 아라리,5,숙소가 깨끗하고 조용해서 좋았어요직원분들도 친절하시고 조식도 맛있게 잘먹었습니다비가와서 루프탑을 가지못해 아쉬웠지만 조만간 재방문하려구요~잘쉬다왔습니다♡더보기,2023.05.08,2023.05.08
전주 호텔 아라리,5,잘 쉬다가요,2023.05.07,2023.05.07
전주 호텔 아라리,5,새로생긴 호텔이라 너무 청결하고 너무 친절해요! 위치도 좋고 무엇보다 가족끼리오시는 분들이 많아서 더 좋았던거같아요:) 조식도 은근 알차고 굳굳전주가면 또 가겠슴당,2023.05.07,2023.05.07
전주 호텔 아라리,5,조용하고 좋았어요,2023.05.06,2023.05.06
전주 호텔 아라리,5,번창하세여~~^^ 깔끔한 실내와 친전할 서비스 감사합니다,2023.05.06,2023.05.06
전주 호텔 아라리,5,깔끔하고 친절하게 응대 해주셔서 감사합니다,2023.05.06,2023.05.06
전주 호텔 아라리,5,편하게잘쉬었습니다~,2023.05.05,2023.05.05
전주 호텔 아라리,3,깨끗한데 방시설은 별로네요 TV도 볼게없음,2023.05.04,2023.05.04
전주 호텔 아라리,5,"버스터미널에서 가깝고 신축이라 호텔도 깨끗하고 청결했습니다^^일회용슬리퍼, 일회용칫솔 빗 면도기 등 어메니티 완벽하구요~침대도 푹신해서 딥슬립했어요^^데스크 직원분들도 너무 친절하셔서 엄마랑 기분좋게 지내다왔습니다♡",2023.05.03,2023.05.03
전주 호텔 아라리,5,전주 오면 정말 가기 좋은 신규 호텔이에요! 무엇보다 쾌적하고 친절하고 침구가 너무 깨끗해요 전북대랑 덕진공원도 가깝고 한옥마을까지 택시로 10분이면 가요. 기분좋고 편안하게 머무르다 갑니다.,2023.05.02,2023.05.02
전주 호텔 아라리,5,"전국제때 한옥마을쪽 숙소는 다 예약마감이거나 너무 비싸서 찾아보다가 얼결에 예약한 숙소인데 결과적으로 너무 마음에 들었어요!!직원분들도 너무 친절하셨고, 아무래도 오픈한지 얼마안된 곳이다보니 시설 청결상태나 숙소 내부 모두 깔끔하고 새거인 티가 많이 났습니다:)숙소 내부도 정말 마음에 들만큼 충분히 넓고 좋았어요!전북대, 시외버스터미널이랑 나름 가까워서 한옥마을 아니더라도 충분히 근처에서도 다른 놀거리 즐기실 수 있을 것 같아요!정말 추천합니다😄더보기",2023.05.01,2023.05.01
전주 호텔 아라리,5,새 시설이라 방 깨끗하고 방음도 잘 되서 편안하게 잤네요. 터미널도 가깝고 대중교통도 가까웠습니다. 바로 옆에 편의점도 있어 좋았습니다. 직원분도 친절히 알려주셔서 불편함 없었네요. 다시 전주 올 때 여기 이용하려 합니다.,2023.05.01,2023.05.01
전주 호텔 아라리,5,깔끔한 신식 숙소!!! 직원분들도 친절하고 침구도 편하고 좋아요!! 무엇보다 진짜 루프탑 전경은 속 시원하니 너무 좋아요!!! 다음에 전주가면 또 여기 숙소로 갈래요,2023.04.29,2023.04.29
전주 호텔 아라리,5,신축호텔이어서 매우 깔끔하고 룸컨디션이 좋았습니다.,2023.04.28,2023.04.28
전주 호텔 아라리,5,간만에 좋은곳에서 잘 쉬고 갑니다 시설도 아주 청결햇으며 침구도 매유 깨긋하엿습니다 그리고 룸컨디션 또한 매우 훌륭햇습니다,2023.04.26,2023.04.26
전주 호텔 아라리,5,잘 쉬고 갑니다.,2023.04.25,2023.04.25
전주 호텔 아라리,5,진짜 좋아요,2023.04.24,2023.04.24
전주 호텔 아라리,5,계속 여기서 묵었어요 깨끗하고 좋아요!,2023.04.24,2023.04.24
전주 호텔 아라리,5,업무로 묵는데 좋아요,2023.04.22,2023.04.22
전주 호텔 아라리,5,깨끗하고 좋아요,2023.04.22,2023.04.22
전주 호텔 아라리,5,"청결, 접근성, 편의성 전부 좋았습니다. 특히 직원분들의 응대가 너무 친절했습니다. 그래서 다음에도 또 방문 예정입니다. 전주를 찾는 지인들에게 자신있게 소개해줄 수 있는 숙소입니다.",2023.04.09,2023.04.09
전주 호텔 아라리,5,"전주 출장때문에 방문했는데,새로 생긴 호텔이어서 모든것이 너무 깨끗하고기분 좋게 숙박하고 갑니다.방도 너무 넓어서 아주아주 쾌적했습니다! 위치도 도심이라 접근성 아주 좋고,주차도 편하고 만차시 근처에 주차할 곳이 많아자차 이용시 불편함 없이 이용할 수 있습니다. 조식도 시리얼, 식빵 등이 있어간단하게 맛있게 먹었습니다. 커피도 핫, 아이스 모두 마실 수 있게 구비가되어있어 너무 좋았어요. 직원분들도 너무 친절하시고 기분좋게해주셨어요.  다음 전주 방문시 재방문 예약입니다! 모든것이 완벽했던 ‘전주 아라리 호텔’ 추천합니다👍🏻👍🏻👍🏻더보기",2023.04.08,2023.04.08
전주 신시가지 호텔 U,5,좋아요~~,2023.04.17,2023.04.17
전주 신시가지 호텔 U,5,좋아요~~,2023.03.17,2023.03.17
전주 신시가지 호텔 U,3,3개가 딱입니다,2023.03.12,2023.03.12
전주 신시가지 호텔 U,3,별 3개 적당,2023.03.12,2023.03.12
전주 신시가지 호텔 U,5,깨끗하고 좋습니다,2023.01.29,2023.01.29
전주 신시가지 호텔 U,3,전반적으로 다 만족했던 숙소입니다.,2023.01.24,2023.01.24
전주 신시가지 호텔 U,4,또 오고싶어요,2023.01.16,2023.01.16
전주 신시가지 호텔 U,5,깔끔하고 좋습니다!,2022.12.29,2022.12.29
전주 신시가지 호텔 U,5,가성비에 쏘쏘,2022.12.20,2022.12.20
전주 신시가지 호텔 U,5,만족합니다 ㅎ,2022.11.28,2022.11.28
전주 신시가지 호텔 U,4,하루 지내기 좋아요,2022.11.03,2022.11.03
전주 신시가지 호텔 U,4,좋았어용 다음에 또 이용할게용,2022.10.31,2022.10.31
전주 신시가지 호텔 U,5,잘쉬다갑니다,2022.10.30,2022.10.30
전주 신시가지 호텔 U,5,조용하고  깨끗하여  잘쉬다갑니다,2022.10.15,2022.10.15
전주 신시가지 호텔 U,3,주차공간이  적어서ᆢ침대길이만큼의 약간높은 바닥의  턱으로 인해걸려서 넘어지는ᆢ  조금 불편했어요.,2022.10.09,2022.10.09
전주 신시가지 호텔 U,5,방넓고 깨끗해요 사장님 엄청 친철하세요,2022.10.07,2022.10.07
전주 신시가지 호텔 U,5,가격대비좋아요,2022.09.04,2022.09.04
전주 신시가지 호텔 U,5,호텔 이런거는 리뷰 안적는대 이틀 지난 충전기도 찾아주시고 감사드려요!,2022.08.29,2022.08.29
전주 신시가지 호텔 U,3,괜찮았습니다.,2022.07.20,2022.07.20
전주 신시가지 호텔 U,3,그냥그래요,2022.07.02,2022.07.02
전주 신시가지 호텔 U,5,깨끗해서 잘 쉬다 갑니다 ㅎ,2022.06.17,2022.06.17
전주 신시가지 호텔 U,5,그냥 나름괜춘했어요,2022.06.10,2022.06.10
전주 신시가지 호텔 U,5,사장님이 친절하시고 조아요 또갈려구요,2022.06.07,2022.06.07
전주 신시가지 호텔 U,5,사장님이 너무 친절하시고 조아요,2022.06.07,2022.06.07
전주 신시가지 호텔 U,5,깔끔하고 좋아요,2022.06.07,2022.06.07
전주 신시가지 호텔 U,5,잘 쉬다 갑니당 ㅎㅎㅎ,2022.05.27,2022.05.27
전주 신시가지 호텔 U,5,"시설 좋고, 방음 잘되고, 잘쉬었다가 갑니다",2022.05.23,2022.05.23
전주 신시가지 호텔 U,5,시설사용안내도  친절하고 내부시설도  청결하여  재방문하고 싶음  잘쉬고 갑니다,2022.05.19,2022.05.19
전주 신시가지 호텔 U,5,잘쉬다갑니다,2022.05.03,2022.05.03
전주 신시가지 호텔 U,5,그럭저럭 만족해요,2022.04.10,2022.04.10
전주 신시가지 호텔 U,5,싸서만족함,2022.01.19,2022.01.19
전주 신시가지 호텔 U,5,너므 좋았어요. 감사합니다,2022.01.09,2022.01.09
전주 신시가지 호텔 U,5,연박으로 이용했는데 굉장히 넓구 담배냄새 안나서 좋았어요 ㅎㅎ 수압만 강했으면 더 좋았을거 같네용,2021.09.19,2021.09.19
전주 신시가지 호텔 U,5,"번화가와의 거리, 방음, 방 크기 등 모두 만족했어요.",2021.05.24,2021.05.24
전주 신시가지 호텔 U,5,너무 좋았어요!!!!!,2021.03.02,2021.03.02
전주 신시가지 호텔 U,5,잘쉬었다가요~새벽늦게 가도 친절하게 받아주시고또올게요,2021.02.28,2021.02.28
전주 신시가지 호텔 U,4,다시올거같아요!,2021.02.19,2021.02.19
전주 신시가지 호텔 U,5,퇴실 시간이 늦어서 좋고 방이 넓어용,2021.01.29,2021.01.29
전주 신시가지 호텔 U,4,위치좋고 깔끔하고 뷰도 좋았어요 사장님도 친절하고..겨울인데도 따뜻하고 전기장판도 있고 좋아요커플전용으로 일회용품 세트 알차게 들어있는 것도 좋았어요근데 비품 상태가 약간 아쉽네요..핸드폰 충전기 고장나있고화장품들은 뚜껑 열린상태로 보관되어있고세면대 물은 잘 안내려가고변기뚜껑 없고비데 버튼은 있는데 사용이 안되고따뜻한 물은 나왔다 말았다..그런게 아쉬워요 ㅜㅜ그런 것만 개선되면 너무 좋을 것 같아요더보기,2021.01.09,2021.01.09
전주 신시가지 호텔 U,5,깔끔하고 사장님 친절하세요,2021.01.06,2021.01.06
전주 신시가지 호텔 U,5,☺☺☺☺☺☺,2021.01.02,2021.01.02
전주 신시가지 호텔 U,5,깔끔하고 좋아요 사장님도 친절하세요,2020.12.25,2020.12.25
전주 신시가지 호텔 U,5,너무너무 조아용,2020.11.01,2020.11.01
전주 신시가지 호텔 U,5,깔끔하고 조용했습니다.,2020.10.17,2020.10.17
전주 신시가지 호텔 U,5,조아요오오오,2020.08.19,2020.08.19
전주 신시가지 호텔 U,5,생각보다 넓고 좋았습니다 가격대비 만족하고 잘 쉬다 갔습니다,2020.07.13,2020.07.13
전주 신시가지 호텔 U,5,비싼값하네요ㅡㅡ? 모텔이랑 차이없는대 호텔이라고 하니 이용하긴했는대 약간 비싸다는 느낌,2020.07.04,2020.07.04
전주 신시가지 호텔 U,5,감사합니다,2020.06.12,2020.06.12
전주 신시가지 호텔 U,5,여사장님 친절하고요 방도 무지 깨끗해요,2020.06.07,2020.06.07
전주 신시가지 호텔 U,5,나쁘지않고 좋습니다,2020.05.29,2020.05.29
전주 신시가지 호텔 U,2,근처 상업시설에서 엠프를 틀어장사하는데 문을 닫아도 소리가 엄청 크게 들립니다. 방음창을 해야할거 같아요 새벽까지 못잤어요.,2020.05.19,2020.05.19
전주 신시가지 호텔 U,5,깨끗하고 친절했어요,2020.05.17,2020.05.17
전주 신시가지 호텔 U,4,되게 좋아요,2020.05.17,2020.05.17
전주 신시가지 호텔 U,5,깔끔한 숙소 감사합니다,2020.05.14,2020.05.14
전주 신시가지 호텔 U,5,👍🏻👍🏻👍🏻👍🏻👍🏻,2020.05.03,2020.05.03
전주 신시가지 호텔 U,5,좋앗어용ㅎㅎ,2020.04.21,2020.04.21
전주 신시가지 호텔 U,3,비품이 적어요 그래도 가성비좋게 이용하고 갑니다,2020.03.15,2020.03.15
전주 신시가지 호텔 U,5,좋았어요.,2020.03.14,2020.03.14
전주 신시가지 호텔 U,5,너무 편하네요,2020.03.13,2020.03.13
전주 신시가지 호텔 U,5,깨끗하고 좋았어요ㅎㅎㅎ,2020.02.29,2020.02.29
전주 신시가지 호텔 U,5,깨끗하고 좋아요,2020.02.19,2020.02.19
전주 신시가지 호텔 U,5,정말 좋았습니다! 만족합니다,2020.02.17,2020.02.17
전주 신시가지 호텔 U,4,😑😑😑😑😑,2020.02.16,2020.02.16
전주 신시가지 호텔 U,5,조용히 잘 쉬다가 가요,2020.02.11,2020.02.11
전주 신시가지 호텔 U,4,좋아용굳굳,2020.02.08,2020.02.08
전주 신시가지 호텔 U,5,신시가지 옆인데도 방음 완전 잘되고 침구랑도 다 깨끗해서 좋았어요 근데 냉장고가 너무 작아요 ㅜ 그리고 하나도 안시원했어요 그거 빼곤 다 좋았어요 내부 난방도 잘되더라구요,2020.02.07,2020.02.07
전주 신시가지 호텔 U,2,사장님 친절하신데 침구 청결이 생각보다 별로였어요,2018.02.14,2018.02.14
전주 신시가지 호텔 U,5,너무깨끗하고 친절해용,2018.01.22,2018.01.22
전주 신시가지 호텔 U,5,전주에잠시놀러왔다가 야놀자보구ㅋㅋ왔어욥깨끗하구침대도푹신하고따듯하니좋아용,2017.12.20,2017.12.20
전주 신시가지 호텔 U,5,들어갔는데 방도 너무 따듯하고 일반실인데도 넓고 좋았네요 ㅋㅋ 다만 ㅠㅠ 저희방은 와이파이가 너무 안터진게 안타까운점이였달까요 ㅠㅠㅋ,2017.12.08,2017.12.08
전주 신시가지 호텔 U,5,굿굿굿베리굿좋아요 아주좋앙굿굿굿베리굿좋아요 아주좋앙,2017.11.15,2017.11.15
전주 신시가지 호텔 U,4,크고 깔끔합니다~근처에오면 이쪽으로 오면 될 것 같아요.욕실이 커서 좋아요,2017.11.02,2017.11.02
전주 신시가지 호텔 U,5,다음에또올게요,2017.10.21,2017.10.21
전주 달달잠 한옥스테이,4,방도 깨끗하고~ 잠자기도 편하고~~ 기분좋은 여행이였습니다~,2019.05.07,2019.05.07
전주 달달잠 한옥스테이,5,우선 다같이 즐길수 있는 부엌공간이 너무 좋았고방도 너무 깔끔하고 좋았어요. 보일러 잘되고  마당에 이쁜 정원이랑 쉼터도 있어서 너무좋았어요.한옥마을도 걸어서 5분?-10분 정도라 너무 좋았음.  강추!,2019.04.20,2019.04.20
전주 달달잠 한옥스테이,5,좋았습니다,2019.04.13,2019.04.13
전주 우아동 호텔 젠,5,"급하게 찾아보고 예약했는데 너무너무 만족했어요☺ 짐도 미리 보관해주시고, 샴푸린스 등도 잘 관리되고 있고,  정수기가 있어 따뜻한 물도 잘 마셨어요💕  입실할때랑 퇴실할때 물이랑 마스크도 챙겨주시고 뱃 속 아기와 함께 푹 쉬다 가요:) 다음에 기회가 되면 또 올게용^^",2021.04.11,2021.04.11
전주 우아동 호텔 젠,5,비싼 곳 주고간 호텔보다 만족도가 훨씬 높아요 일층에는 과자 커피 게임 등 구비되어 있고 방에 일회용품들이 꼼꼼히 구비되어 있어요 클렌징 크림 쉐이빙 폼 등 세심한 부분에 깜짝 놀랐어요 방 안쪽에 욕조가 있는데 침대앞에 있는 티비를 옆으로 돌릴 수 있게 해두셨어요 카운터에 있던 남자분도 친절하시고 이용시설 설명해주셔서 감사했습니다 전체적으로 너무 만족스러워서 조만간 또 방문하려구요!,2021.03.21,2021.03.21
전주 우아동 호텔 젠,5,너무 좋았어요ㅎㅎㅎ숙소에 꿀 발라놨나용 항상 여기로 오게 되네욤 이번엔 정말 놀랐던게 의자도 게이밍 의자 비슷한 거로 바껴서 넘 좋았구 특히 마우스!!!!마우스가 게이밍 마우스로 바뀐 거 같더라구용 정말 겜할 때 중요한건데ㅜㅜ바뀐 거 맞나요..?암튼 그래서 넘 편하게 잘 사용했습니당ㅎㅎ서비스도 좋으셔영 담에 또 들릴게요~아아그리고 침대 난방도 넘 잘돼서 좋았구 샴푸 바디워시 그런 거 누가 이상한 거 넣어놓는다는 괴담있어서 가끔 찝찝하다는 생각이 들었었는데 그것도 신경 쓰셨더라구요!!넘 좋았어요ㅎㅎㅎ더보기,2020.10.13,2020.10.13
전주 우아동 호텔 젠,4,살짝 퀘퀘해서 아쉽긴 했는데 그냥저냥 묵을만은 했습니다,3일 전,2023. 06. 01
전주 우아동 호텔 젠,5,괜찮았습니다,3일 전,2023. 06. 01
전주 우아동 호텔 젠,5,깔끔하고 조용하니 좋았습니다~,4일 전,2023. 06. 01
전주 우아동 호텔 젠,5,깔끔해서 너무 좋았어요.,4일 전,2023. 06. 01
전주 우아동 호텔 젠,3,😉😉😉😉😉,4일 전,2023. 06. 01
전주 우아동 호텔 젠,3,넷플릭스 컴퓨터랑 연동시켜서 봐야해요. 불편..,5일 전,2023. 06. 01
전주 우아동 호텔 젠,5,좋아요오오,5일 전,2023. 06. 01
전주 우아동 호텔 젠,2,사진이랑 객실 내부가 달라 문의드렸더니 그녕 구성만 같은 거라 하시네요 그럼 사진을 다 올려놧어여함다고 생각합니다 ㅜ,5일 전,2023. 06. 01
전주 우아동 호텔 젠,5,방음이 잘되는거같아서 잘 쉬다가 갑니다~,5일 전,2023. 06. 01
전주 우아동 호텔 젠,4,전주 첨 놀러왔는데 잘쉬다 갑니다.,2023.05.27,2023.05.27
전주 우아동 호텔 젠,5,담배냄새도 안나고 시설 아주 깔끔합니다침구류도 뽀송뽀송 굿잠 잤네요^^,2023.05.27,2023.05.27
전주 우아동 호텔 젠,5,조아써용 ㅎㅎ,2023.05.27,2023.05.27
전주 우아동 호텔 젠,5,좋았습니다,2023.05.27,2023.05.27
전주 우아동 호텔 젠,5,좋았습니다,2023.05.27,2023.05.27
전주 우아동 호텔 젠,5,요즘 전주 출장이 잦아 가끔 이용하고 있음. 갈 때마다 예외없이 항상 청결하고 조용함.무엇보다 담배냄새가 전혀 안나서 안심하고 예약가능ㅎㅎ,2023.05.25,2023.05.25
전주 우아동 호텔 젠,5,가성비가좋습니다,2023.05.25,2023.05.25
전주 우아동 호텔 젠,5,잘쉬다가 갑니답!!,2023.05.22,2023.05.22
전주 우아동 호텔 젠,5,편하고 조아용~~~,2023.05.22,2023.05.22
전주 우아동 호텔 젠,3,"객실에 불쾌한 냄새가 안 나서 제일 좋았습니다. 그러나 화장실을 통해 냄새가 올라와서 아쉬웠습니다.그리고 청소하실 때 키보드, 마우스를 잘 닦아주셨으면 합니다. 분명 엘레베이터에는 잘 소독한다고 써 있던데 찌든 때가 그대로 있어서 박박 닦고 사용했네요. (키보드는 그렇다해도 마우스는 쉽게 닦을 수 있으리라 봅니다)욕조도 사용이 꺼려졌습니다. 얼룩은 지우고, 사이드에 물 나오는 곳을 교체를 하거나 잘 청소해주셨으면 합니다.이외에는 좋았습니다. 잘 쉬다 갑니다!더보기",2023.05.21,2023.05.21
전주 우아동 호텔 젠,5,생각보다 비품이 잘 되있어서 좋았습니다,2023.05.21,2023.05.21
전주 우아동 호텔 젠,5,짱좋았어요ㅋㅋ 안마기도 잘되구 정수기도있구 푹쉬고왔네요,2023.05.19,2023.05.19
전주 우아동 호텔 젠,5,깨끗하고좋아요,2023.05.18,2023.05.18
전주 우아동 호텔 젠,5,가격대비 너무 깨끗하고 맘에 들어서 다음에 전주가면 또 이용할 것 같아요!!!,2023.05.18,2023.05.18
전주 우아동 호텔 젠,5,좋았습니다,2023.05.17,2023.05.17
전주 우아동 호텔 젠,5,가격도 좋고 침구류가 일단 깨끗하고 좋음!!,2023.05.15,2023.05.15
전주 우아동 호텔 젠,5,온도가 좀 차가웠어요! 화장실과 방불이 한개씩 안들어와서 너무 어두웠어요! 그거외에는 암막도 잘되고 모든게 좋았습니다,2023.05.14,2023.05.14
전주 우아동 호텔 젠,5,남편과 처음으로 전주에 놀러가는거라신중하게 골랐던 숙소였던 만큼 너무 만족스러웠습니다!숙소에 구비되어있는 옵션(?)들 정말 알차게 잘 사용했습니다!숙소로 돌아오기전에 들렸던 카페에서 끈적이는 음료를 옷에 쏟았는데 숙소에 있는 스타일러 덕분에다음날 뽀송하게 잘 입었습니다그리고 숙소에 있는 안마의자와 욕조를 이용해서 피로도 풀고 방에 있는 정수기를 사용해서편리하게 컵라면도 먹고 포장해온 야식도 맛있게 잘 먹었습니다..!정말 잘 쉬고 쉬고 갑니다!더보기,2023.05.12,2023.05.12
전주 우아동 호텔 젠,5,진짜 항상 너무 좋아요 ㅠㅠㅠ 진짜 최고,2023.05.10,2023.05.10
전주 우아동 호텔 젠,5,매우 만족합니다,2023.05.09,2023.05.09
전주 우아동 호텔 젠,5,만족합니다,2023.05.09,2023.05.09
전주 우아동 호텔 젠,5,정말 좋아요 자주 애용하고 싶네요!,2023.05.08,2023.05.08
전주 우아동 호텔 젠,5,아주 좋았습니다,2023.05.07,2023.05.07
전주 우아동 호텔 젠,0,권리침해 신고로 인하여 임시 차단되었습니다.,2023.05.07,2023.05.07
전주 우아동 호텔 젠,5,숙소는 매우 깨끗하고 좋았습니다. 침대도 크고 방이 넓어서 불편함이 없었습니다. 서비스도 친절하셔서 편하게 지냈습니다.,2023.05.07,2023.05.07
전주 우아동 호텔 젠,5,좋았습니다!,2023.05.05,2023.05.05
전주 우아동 호텔 젠,5,항상 친절하시고 깨끗해서 좋아요,2023.05.03,2023.05.03
전주 우아동 호텔 젠,5,진짜 완벽해요 여기가 제가 자본 모텔중에 젤 좋았어요 !!!,2023.05.03,2023.05.03
전주 우아동 호텔 젠,5,편히 쉬었다가 가요,2023.05.02,2023.05.02
전주 우아동 호텔 젠,4,객실이 많이 어두워요... 불을 다 켰는데도 안들어오는 불이 많아서 객실이 어두웠고 욕실 샤워기 수압이 많이 약했습니다,2023.04.30,2023.04.30
전주 우아동 호텔 젠,5,밖이 조금 시끄럽긴 하지만 숙소 좋았어요,2023.04.30,2023.04.30
전주 우아동 호텔 젠,5,친절하시고 좋아요!!,2023.04.27,2023.04.27
전주 우아동 호텔 젠,5,흠 샤워공간과 티비 스타일러 정도는 아쉽지만넓게 쉬긴 좋네요,2023.04.27,2023.04.27
전주 우아동 호텔 젠,5,잘이용했습니다,2023.04.27,2023.04.27
전주 우아동 호텔 젠,4,깨끗햇어요 화장실이조금 청결이부족했어요,2023.04.26,2023.04.26
전주 우아동 호텔 젠,5,일단 가성비가 너무 좋습니다 싸고 좋은 방이 여기네요시트랑 이불 수건이 새거라 더 깔끔하구요 방도 깨끗해서 기분좋네요스낵바도 풍성하고 음료도 많이 있는것도 좋았습니다예전에 수압이랑 온수도 지금은 완전 잘나오고 전혀 불편함없이 잘쉬다 갑니다더보기,2023.04.26,2023.04.26
전주 우아동 호텔 젠,5,깔끔해서 좋아요,2023.04.25,2023.04.25
전주 우아동 호텔 젠,3,전체적으로 좋았는데 방에 담배냄새가 나서 아쉬웠고 화장실에 배수구 막혔는지 물이 잘안내려갔습니다. 그래도 저럼하게 잘 이용하고 갑니다.,2023.04.23,2023.04.23
전주 우아동 호텔 젠,4,침대가 엄청크고 좋아서 잘잤습니다,2023.04.23,2023.04.23
전주 우아동 호텔 젠,4,감사합니다.,2023.04.23,2023.04.23
전주 우아동 호텔 젠,5,좋았어요. 에어컨이 좀 약했어요,2023.04.23,2023.04.23
전주 우아동 호텔 젠,5,전주여행에 급하게 방 잡아서 쉬었는데 되게 좋았어요,2023.04.23,2023.04.23
전주 우아동 호텔 젠,5,깔끔하니 좋아요,2023.04.22,2023.04.22
전주 우아동 호텔 젠,5,굳좋아요ㅎ,2023.04.21,2023.04.21
전주 우아동 호텔 젠,5,깔끔하니 좋아요,2023.04.18,2023.04.18
전주 우아동 호텔 젠,5,잘 쉬다 갑니다!,2023.04.18,2023.04.18
전주 우아동 호텔 젠,4,퇴실 시간이 두시라 좋아여,2023.04.17,2023.04.17
전주 우아동 호텔 젠,5,전주 올 때마다 여기루 와요 좋아요,2023.04.17,2023.04.17
전주 우아동 호텔 젠,3,전에 자고 갔을때 만족하고 가서 생각난김에 하룻밤 자고 갔어요 근데 전에 자던 방은 불 하나가 깜빡 거리던데 오늘 묵은 방은 방문 손잡이가 헐렁헐렁 하더라구요 그래서 좀 당황했어요ㅎㅎ;;;방마다 하나씩 뭔가 허점이 있는거 빼고는 괜찮았습니다!,2023.04.17,2023.04.17
전주 우아동 호텔 젠,4,깔끔하고 괜찮았어요!,2023.04.16,2023.04.16
전주 우아동 호텔 젠,5,직원분들 넘 친절하셔서 1차감동..2pc있는 호텔중에서 탑급이라 생각합니다.. 정수기있는것두 좋았구 프론트쪽에 스낵바가 진짜 잘되있어요 엄청푸짐.. 그리고 샴푸랑 린스 바디워시 엄청 꼼꼼하게 관리하시는거같더라구요! 안심하고 쓸수있엇어요 감사합니다😊다음에 또 오고싶단생각이 딱 들더라구요 진짜 넘좋았어요 잘쉬다갑니다 감사합니다!!!🥰,2023.04.15,2023.04.15
전주 우아동 호텔 젠,5,좋았어툐!,2023.04.15,2023.04.15
전주 우아동 호텔 젠,5,너무 좋아여 진짜 감사합니당 음료랑 과자도 많고 좋네여,2023.04.12,2023.04.12
전주 우아동 호텔 젠,4,Goooodd 조아요조아요조아요조아여조아요조아요조아여여여,2023.04.11,2023.04.11
전주 우아동 호텔 젠,5,잘이용했습니다,2023.04.11,2023.04.11
전주 우아동 호텔 젠,5,잘쉬었습니다,2023.04.11,2023.04.11
전주 우아동 호텔 젠,4,전주여행가서 연박으로 이용했습니다 주차장도 넓고 사장님도 친절하셔서 기분좋게 이용했습니다 다만 온수 수압이 너무약해요ㅜㅜㅜㅜ,2023.04.10,2023.04.10
전주 우아동 호텔 젠,4,시간두 넉넉하구 좋았어요오~~~~~~ 다음에 또 들리겠습니당,2023.04.08,2023.04.08
전주 우아동 호텔 젠,4,청결도 비품 만족스러워요,2023.04.07,2023.04.07
전주 우아동 호텔 젠,3,입실도 좀 빨리해주시고 퇴실이 2시인건 좋았습니다.그런데 10시넘어서 청소하는 중국인?분이 카드키로 문을 열고 들어왔다 나간거땜에 놀랐습니다.한명은 문이비치는 화장실 이용중이라 놀랐고 저또한 침대에서 자다 진짜 깜짝놀랐어요. 한국말못하면 쏘리라고 한마디라도 하고 나가야 하는거 아닌가요...물도 뜨거운물 한참안나와 문의하니 수압약한쪽으로 틀라고해서 찬물표시로 계속 틀어놓으니 한참뒤에야 좀 따듯한물이 나오더군요.재방문은 없을 것 같습니다.더보기,2023.04.07,2023.04.07
전주 우아동 호텔 젠,5,연박으로 저렴하게 이용했어요!시설도 괜찮고 가성비가 굉장해 엄청나 였습니다:)직원분들 다 친절하시고 덕분에 전주여행 편하게 잘 보내다가요!다음에도 전주가면 또 갈거같아요ㅎㅎ:),2023.04.06,2023.04.06
전주 우아동 호텔 젠,5,깨끗하고 좋아요,2023.04.05,2023.04.05
전주 우아동 호텔 젠,5,나중에 전라도가면또갈게요,2023.04.05,2023.04.05
전주 우아동 호텔 젠,5,좋아요!!!,2023.04.05,2023.04.05
전주 우아동 호텔 젠,5,프론트에 계신분이 친절했어요,2023.04.04,2023.04.04
전주 우아동 호텔 젠,5,근처에 다른 곳에 비해 깔끔하긴 한데 물이 좀 쫄쫄거렸네요,2023.04.04,2023.04.04
