hotel,star,review,date
전주 금암동 베스트인시티 호텔,6.6,멀리 경상도에서 상견례를위해 부모님과 형제들을 모시고 전라도 전주까지갔습니다비까지와서 3시간에 걸쳐도착했고 5시체크인인데4시30분에 도착했는데 30분일찍 체크인이 불가하다고해서 차에서 기다렸다가 5시에 체크인을위해 들어가서 키를받아올라갔습니다.트윈1개와 스탠다드2개의 방을예약했는데트윈룸이 착오로인해 청소가안되어있어서 또30분을기다렸다가 방에들어갈수있었네요어른들모시고 간거라 그런 일처리에 너무 기분이안좋았지만 방은깨끗하고 냄새도안나서 그래도 별점솔직히 드려요.,1개월 전
전주 금암동 베스트인시티 호텔,4.6,"위치때문에 예약한 곳인데 편안하지 않았습니다.건물이 층간 소음에 너무 취약하던데, 하필 위층에 밤새도록 쿵쿵 거리는 사람이 있어서 매우 불편하게 있다 갑니다.모든 게 딱, 싼 게 비지떡이라는 말 그 정도였습니다.굳이 이 근처에 머무셔야 하는 분이 아니라면 추천하고 싶지 않습니다.",1개월 전
전주 금암동 베스트인시티 호텔,7.3,멀리 경상도에서 상견례를위해 부모님과 형제들을 모시고 전라도 전주까지갔습니다비까지와서 3시간에 걸쳐도착했고 5시체크인인데4시30분에 도착했는데 30분일찍 체크인이 불가하다고해서 차에서 기다렸다가 5시에 체크인을위해 들어가서 키를받아올라갔습니다.트윈1개와 스탠다드2개의 방을예약했는데트윈룸이 착오로인해 청소가안되어있어서 또30분을기다렸다가 방에들어갈수있었네요어른들모시고 간거라 그런 일처리에 너무 기분이안좋았지만 방은깨끗하고 냄새도안나서 그래도 별점솔직히 드려요.,1개월 전
전주 금암동 베스트인시티 호텔,6.0,깔끔하고 괜찮아용깔끔하고 괜찮아용 깔끔하고 괜찮아용깔끔하고 괜찮아용 깔끔하고 괜찮아용깔끔하고 괜찮아용 깔끔하고 괜찮아용깔끔하고 괜찮아용 깔끔하고 괜찮아용깔끔하고 괜찮아용 깔끔하고 괜찮아용깔끔하고 괜찮아용,1개월 전
전주 금암동 베스트인시티 호텔,10.0,전반적으로 깨끗하고 샤워실 화장실 분리돼서 좋았어요. 근데 화장실에서 담배냄새 많이나요,1개월 전
전주 금암동 베스트인시티 호텔,10.0,"깔끔하게 청소가 돼있고, 직원분도 친절합니다.",1개월 전
전주 금암동 베스트인시티 호텔,10.0,전주출장오면 자주 이용하는 깨끗하고 좋은 곳 입니다전주출장오면 자주 이용하는 깨끗하고 좋은 곳 입니다전주출장오면 자주 이용하는 깨끗하고 좋은 곳 입니다전주출장오면 자주 이용하는 깨끗하고 좋은 곳 입니다,1개월 전
전주 금암동 베스트인시티 호텔,10.0,편하게 쉬었습니다/ 물도 잘나오고/ 에구 방도 업해주셨네요 / 네플렉스가 약간 문제는 있어지만~~^^,1개월 전
전주 금암동 베스트인시티 호텔,10.0,"객실 컨디션이 아주 좋았습니다.특히 깔끔한 구성의 어메니티가 우수했고화장실이 샤워실, 세면대, 변기로 분리되어 있어 개인적으로 좋았습니다.그리고 프론트에 계셨던 분들 모두 친절하셔서 기분 좋은 숙박을 했습니다.",1개월 전
전주 금암동 베스트인시티 호텔,10.0,시설 깔끔하고 좋아요 잘쉬다갑니다~,1개월 전
전주 금암동 베스트인시티 호텔,8.0,평일에 급하게 예약해서 잘 이용했습니다~,1개월 전
전주 금암동 베스트인시티 호텔,10.0,전주에서 가성비 좋구 깔끔한 곳입니다 출장 올때마다 넘 잘 이용하고 있습니다전주에서 가성비 좋구 깔끔한 곳입니다 출장 올때마다 넘 잘 이용하고 있습니다전주에서 가성비 좋구 깔끔한 곳입니다 출장 올때마다 넘 잘 이용하고 있습니다,1개월 전
전주 교동백작 한옥스테이,10.0,우리가족 첫 게스트하우스좋은 추억 가지고 갑니다.,3개월 전
전주 교동백작 한옥스테이,10.0,방이 정말 따뜻하고 아늑하고 정말 최고에요한옥마을 사이에 있어서 놀기도 최고이고 고양이가 정말정말정말정말정말정말정말 귀여워요 사장님은 1004처럼 친절하세요 다음에도 여기서 잘거에요 감사해요,6개월 전
전주 교동백작 한옥스테이,5.6,리뷰를 쓸까말까 고민하다 씁니다 서로 먹고살기힘들겠거니 하며 음식배달도 맛없어도 5점주거나 리뷰안쓰고 말구요일단숙소 사장님은 정말친절하시고 숙소도 시골한옥같고 좋았습니다 그래서 18개월 아기와 묵을숙소로 갔습니다 아기때문에 예민한 엄마라 생각안하셨음 합니다 저희애 모래먹고 강하게 자랐으면 하는엄마입니다.하지만숙소 대문 들어가자마자 경악했어요1. 위생 진짜 최악화장실엔 누가쓴지도모르는 칫솔들이 여러개있고방바닥엔 머리카락과 정체모를 털들그리고 조그마한 상 한번닦는데 물티슈 세장 썻습니다리뷰보고 마당에서도 애기가 놀수있겠다 싶어갔지만날파리인지 파리인지 아 너무 힘들었습니다2.고양이 대략 10마리넘음이건 뭐 저또한 반려견을 키우고있고 냥집사분들 존경합니다 하지만 방문열고 잠시 차에 다녀온사이 고양이가 방으로 넘나들고 포장해서 갔던 닭강정 옆에 있어서 버렸어요사장님. 애기낳고는 자주못다니는여행이지만저 나름 나홀로여행 국내해외 왠만한사람보다 많이 다녔습니다말씀드리는 이윤 많은 숙소를 묵어보았고 그렇게 깐깐한사람도 아닙니다하지만 이건 너무했습니다하루묵을 숙소로 잡았지만 이불하나폇다가 바로 게놨습니다 뭐가 우스스떨어져서요저희 거기서 30분도 못있고 퇴실한거 알고 계신지요퇴실하고 식당가서 저녁먹고 그냥 집에왔습니다이런거에 둔한 남편까지 숙소에 못있겠다해서요후기와 사진 정말 좋아서 예약한건데 너무 화나서 리뷰씁니다,6개월 전
전주 교동백작 한옥스테이,8.0,이용해보고 또 와보고 싶은곳또 이용해보니 다른숙소보다 편하고 마음이 따스해지는것 같네요. . .이곳저곳 구경하고 지친몸과 마음을 가지고도착하니 주차시설  부터해서  안내  직원들 친절도  숙소상태 객실상태 전부 너무나 마음에 드는곳이네요. 힐링할수있는 숙소라는 생각이 드는곳이네요전주한옥마을  특색있는 숙소네요사진으로봤을때랑 다른것도 잘 못느끼겠구요리뷰쓴거보고 마니 기대도했는데 넘좋네요. . .,1년 전
전주 교동백작 한옥스테이,10.0,생각보다 방이 작긴했지만 사장님이 너무 친절하시구요청결상태도 나쁘진 않았으나 이불에서 살짝 냄새가 났어요늦은시간 도착했는데 주차공간마련해주셔서 느무 감사드려요편안하게 잘 쉬고 왔습니다.그리고 살짝아쉬웠던건 저녁에는 간판이 나무에 가려져 안보여서 주변을 두바퀴나돌았네요.간판이 좀 더 잘보였으면 쉽게 찾아갈수 있을거 같습니다.,1년 전
전주 교동백작 한옥스테이,9.3,"많은 분들의 추억이 가득담긴 따뜻한 공간입니다위치는 한옥마을 내에 있어 도보로 왠만한 맛집과 관광지에 갈 수있었습니다. 길냥이들에게도 따뜻한 안식처 역할을 하는 공간이어서 고양이를 좋아하는 저로썬따로 밖을 돌아다니지 않아도 가만히 툇마루에 앉아 냥이들 노는것 구경해도 힐링되고 좋았습니다친절하신 사장님, 따뜻한 공간 다음 전주 방문시에또 들르겠습니다 감사합니다",2년 전
전주 교동백작 한옥스테이,8.6,사장님 정말 친절하시고   고양이들이 귀여워요가족여행 와서 잘쉬다갑니다,2년 전
전주 교동백작 한옥스테이,10.0,사장님이 너무 친절했어요 다음에 또 방문할거 같아여!여기 사장님이 고양이 밥을 챙겨주셔서 귀여운 길냥이들도 많이 보여요 잘 쉬다갑니다,2년 전
전주 교동백작 한옥스테이,10.0,"조용하고, 고양이들이 넘나 귀여웠어요. 사장님도 많이 친절하시구요. 리뷰가 좋은 이유가 있더라구요",3년 전
전주 교동백작 한옥스테이,7.3,거실하나에 방두개있는건데 그중에 한 방을 쓰는거였어요. 다른팀도 같은 거실을 쓴다는말에 놀랐는데.. 친절왕 주인장께서 예약되어있는 다른팀을 아예 다른 넓은방으로 안내해주신 덕분에 남편이랑 편하게 쉬다 왔습니다. 고양이들도 너무 귀엽고 무엇보다 주인장님 너무 친절하세요!,3년 전
전주 도원 게스트하우스,10.0,미국에서 온 여동생과 조카가 친절하신 주인장님  덕분에 좋은시간 보내고 갑니다.아기자기 예쁜 도자기들도 관람하고 정성스런 조식도 감사했어요.예쁜 집 모습들은 사진으로 대신 남길께요다음 기회에 또 뵐수있기를....,22일 전
전주 도원 게스트하우스,10.0,전주 한옥마을 인근에 위치하고 있으며 부근에 셀프 빨래방과 마트 그리고 경찰서도 있어 접근성과 편의성이 좋았습니다.,9개월 전
전주 도원 게스트하우스,10.0,"아이들과 함께 여행했어요. 사장님 친절하셨고아침에 간단하게 먹을거리도 준비해주셔서 맛있게 먹었어요. 남은 계란이랑 감자,옥수수도 싸주셔서 올라오는길에 아주 잘 먹었어요.한옥이라 정겨웠어요.^^",10개월 전
전주 도원 게스트하우스,10.0,사장님께서 신경써 주셔서 편하게 쉬고왔어요~아이들 위해서 도자기 체험 문의했는데 좋은곳 알려주셔서 예쁘게 잘 만들고왔어요~한옥인데 냄새도 안나고 청결했어요수압짱에요!아침식사가 뷔페인줄 알았어요^^ 너무 좋았어요 ㅎㅎ주변 편의시설이 좀 가야하는거 빼고는다 좋아요!~~,2년 전
전주 도원 게스트하우스,8.6,1.사장님 좋아요.문자 수시로 주고 난방도 미리 넣어주심.조식 준비 다 됐다고 알림 문자 주시네요^-^조식 다양하고 맛나요.전주 관광 노하우도 알려주셨어요.2.한옥마을. 남부시장과는 거리가 좀 있지만걸을만하고 조용해서 편히 쉬었습니다.3.4인가족 매실방 온돌방 이용 잘 했습니다.4. 방 위생상태는 깔끔했고 와이파이 빵빵해요.5. 화장실에 환풍기.비데 없어서 ☆하나 뺐어요.,4년 전
전주 도원 게스트하우스,9.6,기족과 함께 전주여행으로 숙박이 제일 걱정이었는데요.분위기도 좋고 주인아저씨의 친절 장군이와 장비의 귀여움가격도  만족 아울러 손색없는 조식^^다소 한옥마을내가 아닌점 빼구 좋아요 ~~,4년 전
전주 도원 게스트하우스,10.0,안내도 해주시고 친정해서 기분좋은 여행이었습니다,4년 전
전주 도원 게스트하우스,10.0,"주인장 분이 매우 친절하셔서 방을 안내해 주시면서 전주 주변 지도약도로 놀거리와 가볼만한 곳, 먹거리 등등을 추천해주셔서 매우 만족스럽게 놀다 왔습니다.숙소 안도 한옥스럽게 꾸며져 있어 깨끗하고 쾌적했고, 밖에 정원도 있어서 밖에서 친구들과 같이 먹기도 좋았어요.조식도 준비되어있어서 토스트와 신선한 과일들 맛있게 먹었습니다 ㅎㅎ 잘 놀다 갑니다!",5년 전
전주 도원 게스트하우스,10.0,급하게 예약하고 갔는데 사장님 너무친절하시고시설도 깨끗하고 좋았어요조식도 제공됩니다추천추천~!!!,5년 전
전주 도원 게스트하우스,9.3,기분 좋은 숙소를 만난다는 것은 여행을 기분 좋고 풍성하게 만드는 중요한 경험인 만큼 다원 게스트하우스를 만날 수 있어서 행운이었습니다.도예가이신 사장님의 친절함에 여행의 시작이 더 행복해졌습니다. 전주 여행객을 위한 세심한 여행지 설명으로 적절한 동선과 현지인들의 맛집을 헤메지않고 잘 여행할 수 있었습니다.전주 한옥마을 여행을 다시 계획한다면 또다시 찾을 나의 플레이스로 저장해두었습니다.함께한 가족 모두 만족하고 즐거운 여행 했습니다.,5년 전
전주 고사동 씨네마,8.0,"시네마 천국 처음갔는데 친절하시네요 엘레베이터 없는거랑 방공기가 조금 차가운거?? 조금 아쉽고 하필 근처 교회서 무슨 합창해서 시끄러서 일찍 깬거 좀 아쉽네요, 근데 객리단길 근처라 먹자골목 핫플 마니 있는건 좋아요 수압은 넘 쎼서 좋을수도 안좋을수도 바이 시네마 천국 처음갔는데 친절하시네요 엘레베이터 없는거랑 방공기가 조금 차가운거?? 조금 아쉽고 하필 근처 교회서 무슨 합창해서 시끄러서 일찍 깬거 좀 아쉽네요, 근데 객리단길 근처라 먹자골목 핫플 마니 있는건 좋아요 수압은 넘 쎼서 좋을수도 안좋을수도 바이",20일 전
전주 고사동 씨네마,10.0,따뜻한 물이 수압도 세게 잘 나와서 좋았습니다! 특히 침대 배치가 너무 마음에 들었습니다! 잠이 솔솔 오더라구요! 다음에 또 오고 싶어요! 침데 전기장판이 너무 좋아서 따뜻하게 잘 잤습니다! 감사합니다!,28일 전
전주 고사동 씨네마,10.0,리뷰에 안좋다는 평이많아서 걱정하며 예약하긴 했는데 완전 만족했습니다ㅎㅎ주인분들도 친절하시고 방도 깨끗하던데요?도배 다시 하신거 같더라구요^^조금만 나가면 바로 객리단길번화가고 접근성도 좋았습니다!단 하나 엘리베이터가 없다는점 말고는 만족스럽게 이용하고 갑니다ㅎㅎ,28일 전
전주 고사동 씨네마,8.3,리뷰가 반반이라서 좀 걱정을 했는데 좋았어요! 사실 자는 공간에 돈을 많이 쓰는 편이 아니라서 만족했습니다 👍👍,29일 전
전주 고사동 씨네마,10.0,주말에 자리 없었을텐데 다행히 한 자리 있어서 쉬고 가네요~저렴한 가격에 가성비에 맞추어 졌다고 생각해요~주말에 자리 없었을텐데 다행히 한 자리 있어서 쉬고 가네요~저렴한 가격에 가성비에 맞추어 졌다고 생각해요~,1개월 전
전주 고사동 씨네마,4.0,우선 모텔이 너무 오래 되었어요그래서인지 엘리베이터가 없고 계단으로 걸어서 왔다갔다 해야합니다저는 방이 없어서 어쩔수없이 여기를 가기는 했지만 추천드리지는 않아요tv도 넷플같은거는 안되고 그냥 일반 방송 채널 볼수있는데 그것조차 잘 안나오더라구요연휴라 가격을 싸게 간것도 아니였고 많이 아쉬웠습니다.,1개월 전
전주 고사동 씨네마,10.0,사장님 너무 친절 하시구 좋았어요~대신 화장실 줄눈 곰팡이랑 샤워기만 교체 해주시면 좋을 것 같아용 ~그래도 두번째 이용했는데 거리적으로 너무 좋아요!,4개월 전
전주 고사동 씨네마,4.0,정말 40년전 여관 수준(실제 40년 전부터 운영함)화장실 신발신고 문을 나가야함.외풍이 있어서 겉옷을 입고 화장실 이용해야함.침대가 너무꺼져있어서 허리 불편함.추가요금내고 객실 옮기려 방을 확인하니...똑같아서 그냥 이용함.다시는 이용하고 싶지 않음,4개월 전
전주 고사동 씨네마,10.0,"2박 3일 예정으로 다녀왔습니다.들어가자마 담배 찌든내가 은은하게 새어나와 머리가 아파 조금 힘들었어요.. 거울 옆 드라이기 있는 쪽에 머리카락이 덩그러니 모여있어서 조금 거북했어요.조금 아쉬웠던건 옷걸이가 하나밖에 없었어요. 2인실인데도 큰 옷걸이는 기둥 뒤 구석에 있어서 없는줄 알았구요, 작은 옷걸이는 하나밖에 없어서 남는 옷가지들은 그냥 의자에 걸쳐두었었네요.또 제가 가운있는 곳만 다닌건지 아니면 여기는 원래 없는건지 가운도 없어서 많이 아쉬웠어요ㅠ화장실에 비치되어있는 치약은 쓰기 거북하게도 입구에 이물질이 묻어있었구요, 또 샴푸랑 바디워시가 그냥 다 쓴 통이라 첫 날 밖에서 여행용 굳이 사와서 썼네요.... 많이 아쉬웠던 여행이었어요ㅠ",4개월 전
전주 고사동 씨네마,10.0,리뷰들에 사장님이 친절하시다는 글이 많았는데 정말 이해가 되는 글들이에요 완전 친절하세요 그리고 춥다는 리뷰에 걱정이 많았는데 저는 너무 따뜻해서 만족스러웠습니다 또 이불 진짜진짜 너무 좋아요,5개월 전
전주 고사동 씨네마,10.0,가성비는 좋은데 시설이 좋딘 않아요 넓어요,6개월 전
전주 고사동 씨네마,10.0,"잘쉬었다갑니다,잘쉬었다갑니다, 잘쉬었다갑니다 잘쉬었다갑니다,잘쉬었다갑니다,잘쉬었다갑니다잘쉬었다갑니다,나쁘지 않았고, 사장님 또한 친절하셨습니다. 생각보다 주변에 음식점, 술집이 좀 있네요 편해요",7개월 전
전주 고사동 씨네마,2.6,처음으로 전주 객사에서 방을 잡았는데방에 바퀴벌레랑 모기가...바퀴벌레 나오는 모텔은 처음이에요다음엔 비싸도 바퀴벌레 안나오는 곳으로 가야겠네요^^그래도 주인아저씨는 착하신거 같아요!,7개월 전
전주 고사동 씨네마,10.0,방 깨끗하고 좋아요 친절하시고ㅎㅎ또 올께요,7개월 전
전주 고사동 씨네마,10.0,조금 노후되었고 냄새가 쪼끔 나지만 번화가랑 가까워 충분히 즐기고 쉬기 좋습니다,7개월 전
전주 고사동 씨네마,6.6,급하게 예약해서 간곳인데 괜찮앗어요!다만 퇴실시간이 어플에 명시되어잇는 시간과 다르더라구요 ㅜ 어플로 예약을 한거라 퇴실시간을 보고 예약한건데 전화로 12시라고 그러셔서 조금 당황스러웟어요 ㅜ그래도 편하게 잘이용햇슺니당,7개월 전
전주 고사동 씨네마,10.0,객사에 위치하고있고 주변에 삼백집도있구 맛집들이 많습니다!! 사장님도 넘친절하시고 청소해주시는 분께서도 너무너무친절하셨습니다!!!수압미쳤구여ㅋㅋㅋㅋ몸이아플정도의 수압에 따뜻한물도 정말잘나오고 이불느낌미쳤습니다 이불어디이불인지 너무궁금해요....사고싶다...,7개월 전
전주 고사동 씨네마,10.0,다음에 또 이용할께요,7개월 전
전주 고사동 씨네마,10.0,객리단길 근처에서 저렴하게 잠 잘 곳으로 추천합니다!첫 인상은 조금 무서웠는데 ㅋㅋ직원분들은 모두 친절하며 위치도 좋았고청결상태도 꽤 괜찮았습니다.아 계단이 많은게 조금 흠이네요!,8개월 전
전주 고사동 씨네마,10.0,갑자기 잡게되었는데편히 쉬다가 갑니다.,8개월 전
전주 고사동 씨네마,10.0,전주 안가봐서 숙소가 어떨지 잘 몰랐는데 진짜 너무 깔끔해서 푹 쉬다가 왔네요ㅋㅋㅋ 좋습니다전주 안가봐서 숙소가 어떨지 잘 몰랐는데 진짜 너무 깔끔해서 푹 쉬다가 왔네요ㅋㅋㅋ 좋습니다,8개월 전
전주 고사동 씨네마,2.0,그럭저럭 묵을만합니다,9개월 전
전주 고사동 씨네마,10.0,좋아요 한번씩 이용중입니다........'ㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅋㅍㅋㅍㅋㅍㅋㅋㅍㅋㅍ,10개월 전
전주 고사동 씨네마,5.3,사진만 보고 새로 리모델링한곳인줄알고 예약했다가....후기를  장난으로 좋게 써놨네요 사람들이..ㅠㅠ65000원...ㅠㅠ환불도 안된다해서 겨우 하루 자고 왔네요사장님도배는 하셔야겠어요...,10개월 전
전주 고사동 씨네마,10.0,급하게 잡은거라 큰기대는 안했지만 넘...좀...그랬음. 욕실이 일단 지저분했음. 타일여기저기에 낀 검은색 때... 그리고 방안에 쿱쿱한 냄새가나서 너무 고통스러웠고. 방음은거의 안된다고보면됨... 다만 사장님?은.매우매우 친절하셨음....,11개월 전
전주 고사동 씨네마,8.6,생각보다 괜찮아염ㅇ,11개월 전
전주 고사동 씨네마,10.0,좋았습니다.좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다좋았습니다,1년 전
전주 고사동 씨네마,8.0,세면대는잘안내려가고요객실좀좋았어요,1년 전
전주 고사동 씨네마,10.0,급하게 근처 숙소 알아보다가 우연히 묵게 됐는데 생각보다괜찮았습니다물론 연식이 좀 되서 시설이 노후화 된건 감안 하셔야 되실거같구요이불이 되게 부드러운 촉감이라 잠들기 편했던거 같아요그리고 담배 냄새가 안나는 방이어서 제일 만족 스러운 부분입니다단점은 바닥이 좀 차서 추운느낌이 없잖아 있으니 참고하세요샤워실에서도 살짝 춥긴 추워요그거 빼면 나머진 좋아요,1년 전
전주 고사동 씨네마,10.0,오랜만에 갔는데 정말 잘 쉬었어요ㅎ배게가 하나라 아쉬웠지만 나름 만족합니다 ㅎ배달에 젓가락이 안와서 난감했는데흔쾌히 절가락도 빌려주시고 감사합니다ㅎ다음에도 이용할게요다음에는 깨끗하게 이용할게요~,1년 전
전주 한옥마을 어린왕자 게스트하우스,9.3,"숙소에 저 혼자 머물게 되어 조용히 있다 오게 되었습니다친철하게 안내해주셨고, 다음에 또 올게요감사합니다 !!",7개월 전
전주 한옥마을 어린왕자 게스트하우스,10.0,방이 아담하고 되게 깔끔합니다수건도 넉넉히 8장정도 주시고주인분도 친철하시네요다른 손님이 없어서 조용해요전주 한옥마을 바로 앞이라 위치도 되게 좋고다음에 가면 한번 더 이용하고싶네요,10개월 전
전주 한옥마을 어린왕자 게스트하우스,10.0,"얘기치 않게 급작스럽게 즉흥적으로 야간에 방문하게 된 전주!!!잘 곳을 정하려 여기저기 알아보던중에 발견한 곳!!실내를 들어서는 순간 여기저기 아기자기하게 사장님의 정성과 세심힘이 돋보인 곳이었다!모든곳이 깨끗했고, 깔끔했고 아늑하게 너무 편하게 푹 쉬다 왔다!!",1년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,한옥마을 바로 옆에 있어서 왔다갔다 하기 편했어용ㅎㅎㅎㅎㅎㅎ침구류도 깨끗하고 수건도 깨끗했어요~~방이 약간 아담해서 당황했지만 아늑하고 좋았구용배달시켜먹었는데 배달 하시는 분들이 약간 방 찾기힘들어하더라구영~~잘 쉬다가 갑니당ㅎㅎ,1년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,위치최고^^ 객실청결~사장님친절쓰~사장님~~잘 이용하고 갑니데이~~,1년 전
전주 한옥마을 어린왕자 게스트하우스,9.0,"한옥마을 내부에 있으면서 버스 정류장도 가깝고 벽화마을도 가까이 있어 지리적으로 되게 좋은 장소인 것 같아요!사장님께서 부담스럽않게 엄청 편하게 해주셔서 기분좋게 이용할 수 있었습니다!게스트 하우스라서 방이 조금 작게 느껴지는건 어쩔 수 없는 것 같아요ㅜ 근데 각 방마다 화장실이 있다는게 되게 좋은 점인 것 같아요! 침구류나 화장실 청결상태, 공용 거실도 깔끔하게 유지가 잘 되어있고 보안도 아주 철저하답니다!코로나 시기에 머물러서 게스트 하우스 특유의 북적북적함은 느낄 수 없었지만 전체적으로 편안하고 기분 좋게 이용했습니다!",1년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,리뷰보면 완전청결하다는 리뷰가 많아 방이 아담하다는걸 감안하고 저렴한가격에 갔어요냄새같은건 안나고 이불.수건등은 뽀송하고 좋았는데  티비부분선반 유리창부분선반은 먼지가 너무 많아 휴지로 닦으니 검은먼지가 묻어나오더라구요ㅜㅜ입실시간전에 재점검하는게 좋을듯해요 그리고 바닥까는 이불이 너무얇아 잠자리가 불편해서 아쉬웠어요그리고 방안에서 음식을 못먹는다는게..이 시국에 공동주방가서 조식이나 사온 음식 챙겨먹고 있는것도 좀 아닌것 같기도해요,1년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,깨끗하고 쾌적한 숙소입니다. 사장님 배려 덕분에 편안하게 잘 쉬고 한옥마을 구경도 잘 하고 왔습니다~~ ^^,1년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,한옥마을에서 숙박이 로망이였는데 칭구들덕분에 소원성취해봤습니다..게스트하우스는 처음인데요정말 깨끗하게 유지해놓으셨더라구요먼지 한톨없습니다!!!방음이 신경쓰였는데 조용하구요사장님 완전 친절하시구요골목이라 못찾으실까봐 나와계신다며ㅠㅠ정말 잘 쉬었다왔습니다~~^^,1년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,후기가좋아서 예약했는데 역시나 엄청 친절하시고 깨끗하고위치도 한옥마을 내에 있어서 좋아요!과일이랑 과자랑 음료등등 이것저것있어서 냉장고에서 꺼내먹을수있게 해놓으셨고 구석구석 신경안쓴데가 없는 느낌이었습니다그리고 처음예약했던 장미6호 방이 생각보다 많이좁아서 추가결제하고 침대있는 소행성4호 방으로 옮겼는데 2인쓰기에 딱 좋았어요하지만 에어컨소리가 너무 커서 밤새 잠을 못잤는데 아침에 또 아이들있는집에서 소리지르고 떠들어서 더 못자고 퇴실했네요ㅠ  다른건 다 좋았는데 잠을 못자니 다음여행에 차질도 생기고 그게 조금 아쉬웠어요,1년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,깔끔하고 조용했어요! 방은 약간 좁지만 따뜻하고 편안해서 잘 머물다 갑니다 :),3년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,정말 깨끗하고 편해요주인분도 정말 친절하시고위치도 정말 좋아서 이동도 편했어요^^,3년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,"위치도 한옥마을 다니기 정말 좋아요~너무 깨끗하고 사장님도 너무너무 친절하십니다^^따뜻하게 하루 잘 쉬다가 왔어요^^아, 조금 아쉬웠던건… 온돌객실에 이불매트가 너무 얇아서 허리가 조금 불편^^;그치만 너무 좋은 숙소입니다.",3년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,초딩아들이 전주가고싶데서 두번째방문 리뷰보니 깨끗함과 친절함믿고 예약했는데 게스트하우스는 처음인데 깨끗하고 친절함에 만족합니다 아들이또오고싶다고 하네요^^전주좋아요,3년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,"1.5세아들과함께갔는데 정말깨끗합니다화장실에 굉장히 민감한편인데 진짜 정말깨끗합니다.2.주인분이 진짜 친절하세요 말이 필요없습니다5성급호텔직원분들 더 낫은것같아요3.조식 괜찮습니다.거실테이블에 식빵.바나나.과일.과자있고요ㅋ냉장고에 커피,잼,음료수시리얼.원두커피ㅋ충분해요4.최대단점은 숙소가좁다는것 밖에없어요3명에서가시면4명짜리 숙소가낫아요특히 애기데리고가면요ㅋ오랜만에 완벽하게만족한 숙소였습니다.",3년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,"아이들에게 게스트하우스 경험해주고 싶어서 방문했어요.처음이었지만 아이들하고 여행을 많이 다녀봐서 이렇게 깨끗한 숙소는 손에 꼽아요. 화장실도 물때 없이 깨끗, 이불도 반짝반짝 하얗게 깨끗해요. 호텔만끔 청결하다고 보장합니다.예쁘고 친절하신 주인님의 깔끔한 성격이 게하의 전반적인 분위기가 나타나있어요.아이들과 좋은 추억 더하고 왔습니다.감사해요^^행복하세요♡",3년 전
전주 한옥마을 어린왕자 게스트하우스,10.0,"생각보다 너무 예쁜게스트하우스!!운영하시는분도 너무 이쁘신 언니가 친절하게 안내 설명 해주시고 개인 화장실도 잇고, 냉장고에는 언제든지 먹을만한 간식과 주스 씨리얼 바나나 식빵 까지ㅎㅎㅎ너무 좋앗어요 방도 깔끔하고 위치도 한옥마을 내에 있어서 굳굳다행이 커플인 저희가 간날엔 아무도 없어서 편한 하루를 보냇답니다 방이 작다고 하면 작을순 있겟지만, 적당햇어요 곰인형도 있어서 셋이 누워도 남을만한 공간! 서비스 청결 모두 좋은 게스트하우스 였습니다다음에 전주한옥마을을 온다면 어린왕자를 찾고싶네요ㅎㅎ",3년 전
